,Popular_cast,director_name,keywords,movie_genre,movie_id,overview,release_date,title
2135,"['Terry Crews' 'Justin Long' 'Thomas Haden Church' 'Sara Rue'
 'Stephen Root']",['Mike Judge'],"['prostitute' 'capitalism' 'usa president' 'arena' 'congress' 'experiment'
 'future' 'army' 'stupidity' 'hibernation' 'junk food' 'dark comedy'
 'social satire' 'brainwashing' 'surveillance' 'masturbation'
 'u.s. congress' 'mass media' 'aftercreditsstinger' 'commercialism'
 'anti-intellectualism']",['Adventure' 'Comedy' 'Science Fiction'],7512.0,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around.",2006-09-01,Idiocracy
2136,"['Michael Madsen' 'Martin Kove' 'Stephen Baldwin' 'Vincent Pastore'
 'Adrienne Bailon-Houghton']",['Steve Race'],[],['Drama' 'Romance'],207883.0,"Miles Montego has it all - cars, boats, good looks, mansion, money, women, but more importantly, he has a past.",2013-10-18,I'm in Love with a Church Girl
2137,"[""James D'Arcy"" 'Stellan Skarsgård' 'Izabella Scorupco' 'David Bradley'
 'Ben Cross']",['Renny Harlin'],"['obsession' 'exorcism' 'religion and supernatural' 'remake' 'priest'
 'paganism' 'devil' 'archaeologist' 'catholic church' 'demonic possession'
 'relic' 'crisis of faith' 'archaeological dig' 'supernatural horror']",['Horror' 'Mystery' 'Thriller'],11026.0,"Having lived through traumatizing events during WWII, Father Lankester Merrin takes a sabbatical from the Church to conduct archaeological excavations in British-administered East Africa. Merrin unearths an ancient Byzantine church believed have been built and then immediately buried to keep down evil from the crypt below. The natives are convinced that uncovering the church has unleashed a demon, and begin to violently clash with the British military troops. As the village rapidly disintegrates into chaos and war, Merrin must face-off with the demon which has taken possession of somebody close to him.",2004-08-20,Exorcist: The Beginning
2138,"['Sean Bean' 'Tuppence Middleton' 'Jennifer Jason Leigh'
 'Andrea Riseborough' 'Christopher Abbott']",['Brandon Cronenberg'],"['gun' 'hallucination' 'dystopia' 'mind control' 'murder' 'gore' 'sanity'
 'brutality' 'machine' 'tech noir' 'corporation' 'assassination attempt'
 'brain implant' 'body horror' 'mind parasite']",['Horror' 'Thriller' 'Science Fiction'],435615.0,"Tasya Vos, an elite corporate assassin, uses brain-implant technology to take control of other people’s bodies to terminate high profile targets. As she sinks deeper into her latest assignment, Vos becomes trapped inside a mind that threatens to obliterate her.",2020-10-02,Possessor Uncut
2139,['Keanu Reeves' 'Leslie Bibb' 'Retta' 'Lili Taylor' 'Ciara Bravo'],['Marti Noxon'],"['smoking' 'arizona' 'restaurant' 'artist' 'anorexia'
 'los angeles, california' 'pregnant woman' 'therapy' 'eating disorder']",['Drama'],401104.0,A young woman dealing with anorexia meets an unconventional doctor who challenges her to face her condition and embrace life.,2017-01-22,To the Bone
2140,['Kate Mara' 'Paul Giamatti' 'Charles Dance' 'James Purefoy' 'Brian Cox'],['Jonathan English'],"['ambush' 'hero' 'fight' 'castle' 'battlefield' 'knight' 'duel' 'king'
 'order of the templars' 'knight templars' '13th century']",['Romance' 'Adventure' 'Action' 'History'],38543.0,"In the year 1215, the rebel barons of England have forced their despised King John to put his royal seal on the Magna Carta, a seminal document that upheld the rights of free men. Yet within months of pledging himself to the great charter, the King reneged on his word and assembled a mercenary army on the south coast of England with the intention of bringing the barons and the country back under his tyrannical rule. Barring his way stood the mighty Rochester castle, a place that would become the symbol of the rebel's momentous struggle for justice and freedom.",2011-03-03,Ironclad
2141,"['Ed Harris' 'William Fichtner' 'Jason Beghe' 'Lance Henriksen'
 'Dagmara Domińczyk']",['Todd Robinson'],['submarine' 'cold war' 'soviet union'],['Thriller'],152259.0,"The haunted Captain of a Soviet submarine holds the fate of the world in his hands. Forced to leave his family behind, he is charged with leading a covert mission cloaked in mystery.",2013-01-03,Phantom
2142,"['Olga Kurylenko' 'Kevin Janssens' 'Francis Chapman' 'Carole Weyers'
 'John Flanders']",['Christian Volckman'],"['wish' 'miscarriage' 'family' 'reality vs fantasy' 'wish fulfillment'
 'child' 'patricide']",['Horror' 'Drama' 'Mystery' 'Science Fiction'],582913.0,"Kate and Matt discover that a part of their house can grant wishes. In the wake of two miscarriages, what they want most is a child.",2019-09-12,The Room
2143,"['Christine Baranski' 'Ryan Phillippe' 'Sarah Michelle Gellar'
 'Eric Mabius' 'Tara Reid']",['Roger Kumble'],"['upper class' 'sibling relationship' 'sexual obsession' 'bet' 'sadistic'
 'drug abuse' 'cynic' 'cocaine' 'virgin' 'manipulation' 'seduction'
 'love letter' 'private school' 'innocence' 'addiction' 'love'
 'psychotherapy']",['Drama' 'Romance'],796.0,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",1999-03-05,Cruel Intentions
2144,"['Laura Bailey' 'Matt Ryan' 'Kevin Michael Richardson' ""Damian O'Hare""
 'Robin Atkin Downes']",['Doug Murphy'],['based on comic' 'dc animated movie universe'],['Fantasy' 'Animation' 'Horror' 'Action'],539517.0,"A decade after a tragic mistake, family man Chas and occult detective John Constantine set out to cure Chas’s daughter Trish from a mysterious supernatural coma. With the help of the mysterious Nightmare Nurse, the influential Queen of Angels, and brutal Aztec God Mictlantecuhtli, the pair just might have a chance at outsmarting the demon Beroul to save Trish’s soul. In a world of shadows and dark magic, not everything is what it seems, and there’s always a price to pay. The path to redemption is never easy, and if Constantine is to succeed, he must navigate through the dark urban underbelly of Los Angeles, outwit the most cunning spawns of hell, and come face to face with arch-nemesis Nergal – all while battling his own inner demons!",2018-10-04,Constantine: City of Demons - The Movie
2145,"['Imogen Poots' 'Eddie Marsan' 'Hugo Weaving' 'Natalie Portman'
 'John Hurt']",['James McTeigue'],"['detective' 'fascism' 'revolution' 'fascist' 'dystopia' 'government'
 'chancellor' 'based on comic' 'revenge' 'torture' 'hatred'
 'masked vigilante' 'vengeful spirit' 'activist' 'vengeful'
 'dc extended universe']",['Action' 'Thriller' 'Fantasy'],752.0,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",2005-12-11,V for Vendetta
2146,"['Amy Manson' 'Nina Bergman' 'Louis Mandylor' 'Lorina Kamburova'
 'Jemma Moore']",['Tony Giglio'],['planet mars' 'hell' 'space' 'demon' 'based on video game' 'reboot'],['Action' 'Science Fiction' 'Horror' 'Mystery'],520901.0,"A group of UAC Marines responds to a distress call from a top-secret scientific base on Phobos, a Martian moon, only to discover it's been overrun by demons.",2019-09-30,Doom: Annihilation
2147,"['Dan Fogler' 'Jodelle Ferland' 'Sasha Pieterse' 'Liam James'
 'Jessica Alba']",['Mark Helfrich'],"['aquarium' 'one-night stand' 'bride' 'man woman relationship' 'love'
 'curse' 'wedding' 'dentist' 'based on short story' 'duringcreditsstinger']",['Comedy'],10030.0,"Cursed since childhood, dentist Charlie Logan cannot find the right woman. Even worse, he learns that each of his ex-girlfriends finds true love with the man she meets after her relationship with him ends. Hearing of Charlie's reputation as a good-luck charm, women from all over line up for a quick tryst. But when Charlie meets the woman of his dreams, he must find a way to break the curse or risk losing her to the next man she meets.",2007-09-21,Good Luck Chuck
2148,"['Walt Disney' 'Clarence Nash' 'Pinto Colvig' 'Fred Shields'
 'José Oliveira']","['William Roberts' 'Hamilton Luske' 'Wilfred Jackson' 'Jack Kinney'
 'Norman Ferguson']",['culture'],['Animation' 'Family' 'Adventure'],14906.0,"Live-action segments show members of the Disney staff touring South America and recording their impressions in sketches. These segue into four animated sections: ""Lake Titicaca"" depicts tourist Donald Duck's troubles with a stubborn llama; and in ""Aquarela do Brasil,"" Jose Carioca shows Donald the sights and sound of Rio de Janeiro.",1942-08-24,Saludos Amigos
2149,['Mila Kunis' 'Stephen Root' 'Chad Lindberg' 'Chad Lindberg' 'Carla Gallo'],['Rodrigo García'],"['drug addiction' 'relapse' 'heroin withdrawl'
 'mother daughter relationship']",['Drama'],641960.0,A mother helps her daughter work through four crucial days of recovery from substance abuse.,2021-04-30,Four Good Days
2150,"['Brendan Fraser' 'Ethan Suplee' 'Dominic Purcell' 'Lara Daans'
 'Holly Deveaux']",['Damian Lee'],['prison' 'family secrets'],['Action' 'Thriller'],218329.0,A pair of criminals try to track down the kids who witnessed them commit a murder in the woods.,2013-09-04,Breakout
2151,"['Chloë Grace Moretz' 'Mia Goth' 'Dakota Johnson' 'Tilda Swinton'
 'Vanda Capriolo']",['Luca Guadagnino'],"['berlin, germany' '1970s' 'dance performance' 'telepathy' 'telekinesis'
 'remake' 'ballet' 'paranormal phenomena' 'demon' 'choreographer'
 'witchcraft' 'occult' 'living dead' 'ritual sacrifice' 'choreography'
 'ballet school' 'spiritualism' 'dance company' 'psychotherapist'
 'mysterious events' 'good versus evil']",['Horror' 'Thriller'],361292.0,"Young American dancer Susie Bannion arrives in 1970s Berlin to audition for the world-renowned Helena Markos Dance Company. When she vaults to the role of lead dancer, the woman she replaces breaks down and accuses the company's female directors of witchcraft. Meanwhile, an inquisitive psychotherapist and a member of the troupe uncover dark and sinister secrets as they probe the depths of the studio's hidden underground chambers.",2018-10-11,Suspiria
2152,"['Charlton Heston' 'Roddy McDowall' 'Linda Harrison' 'James Franciscus'
 'Kim Hunter']",['Ted Post'],['mutant' 'dystopia' 'astronaut' 'ape' 'worship'],['Adventure' 'Science Fiction' 'Mystery'],1685.0,"The sole survivor of an interplanetary rescue mission discovers a planet ruled by apes, and an underground city run by telepathic humans.",1970-04-23,Beneath the Planet of the Apes
2153,"['Jordan Fisher' 'Lana Condor' 'Holland Taylor' 'Madeleine Arthur'
 'Noah Centineo']",['Michael Fimognari'],['love triangle' 'based on novel or book' 'love letter' 'sequel'],['Romance' 'Comedy'],565426.0,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,2020-02-12,To All the Boys: P.S. I Still Love You
2154,"['Chloë Grace Moretz' 'Steve Zahn' 'Rachael Harris' 'Devon Bostick'
 'Cindy Busby']",['Thor Freudenthal'],"['cheese' 'coming of age' 'young boy' 'breaking the fourth wall'
 'middle school' ""based on children's book"" 'older brother'
 'duringcreditsstinger' 'live action and animation' 'line drawing'
 'child protagonist']",['Comedy' 'Family'],33217.0,"Greg Heffley is headed for big things, but first he has to survive the scariest, most humiliating experience of any kid’s life – middle school! That won’t be easy, considering he’s surrounded by hairy-freckled morons, wedgie-loving bullies and a moldy slice of cheese with nuclear cooties!",2010-03-19,Diary of a Wimpy Kid
2155,"['Lauren Lee Smith' 'Eric Balfour' 'Kristin Lehman' 'Mayko Nguyen'
 'Polly Shannon']",['Clement Virgo'],"['seduction' 'lust' 'extramarital affair' 'voyeur' 'erotic movie'
 'outgoing']",['Drama'],14174.0,"Happily unattached, the sexually voracious Leila satisfies her desires with a host of rapidly changing bed partners, unconcerned about the emotional consequences. But that all changes when she meets an artist looking for a deeper commitment.",2005-09-10,Lie with Me
2156,"['Kandyse McClure' 'Kelly Sheridan' 'Kathleen Barr' 'Shannon Chan-Kent'
 'Tabitha St. Germain']",['William Lau'],['based on toy'],['Animation' 'Family'],13459.0,"On Christmas Eve, Kelly is reluctant to go to a Christmas Eve ball, so Barbie tells her the story of Eden Starling, a glamourous singing diva in the Victorian England and the owner of a theatre house. However, Eden is self-centred and loves only herself. She is frequently accompanied by her snooty cat, Chuzzlewit. She does not believe in Christmas and orders all her employees to work on Christmas.",2008-11-03,Barbie in 'A Christmas Carol'
2157,['Nat Faxon' 'Ramone Hamilton' 'Jay Gragnani'],[],['christmas'],['Animation' 'Family' 'Comedy'],768509.0,Christmas gets weird - really weird - after George and Harold go back in time to change up a few of their beloved holiday's traditions.,2020-12-04,Captain Underpants: Mega Blissmas
2158,"['Aaron Paul' 'Riccardo Scamarcio' 'Emily Ratajkowski'
 'Katy Louise Saunders' 'Francesco Acquaroli']",['George Ratliff'],['italy' 'vacation' 'murder' 'unfaithfulness' 'surveillance'],['Thriller' 'Horror'],525460.0,A couple try to repair their damaged union in an Italian vacation paradise. Then they discover the owner's intentions.,2018-11-16,Welcome Home
2159,"['Karen David' 'Natalie Becker' 'Tom Wu' 'Andreas Wisniewski'
 'Michael Copon']",['Russell Mulcahy'],"['magic' 'mercenary' 'training' 'greek' 'sword fight' 'revenge'
 'battlefield' 'fictional war' 'desert' 'tyrant' 'warrior' 'action hero'
 'sword and sorcery' 'supernatural power']",['Action' 'Adventure' 'Fantasy' 'Science Fiction'],13486.0,"The heroic tale of young Mathayus and his relentless quest for justice against an evil and powerful villain, King Sargon. Mathayus faces heart-stopping tribulations during his adventurous, odds-defying trajectory toward his ultimate destiny: becoming the formidable warrior king of an ancient desert empire.",2008-07-19,The Scorpion King 2: Rise of a Warrior
2160,"['Clancy Brown' 'John C. McGinley' 'CCH Pounder' 'Xander Berkeley'
 'Tim Daly']",['Sam Liu'],"['superhero' 'deception' 'murder' 'super power' 'superhuman strength'
 'power girl' 'captain atom' 'abuse of power' 'meta human']",['Science Fiction' 'Animation' 'Action' 'Adventure' 'Family'],22855.0,"United States President Lex Luthor uses the oncoming trajectory of a Kryptonite meteor to frame Superman and declare a $1 billion bounty on the heads of the Man of Steel and his ‘partner in crime’, Batman. Heroes and villains alike launch a relentless pursuit of Superman and Batman, who must unite—and recruit help—to try and stave off the action-packed onslaught, stop the meteor Luthors plot.",2009-09-29,Superman/Batman: Public Enemies
2161,"['Charles Bronson' 'Robert Vaughn' 'James Coburn' 'Steve McQueen'
 'Yul Brynner']",['John Sturges'],"['horse' 'village' 'friendship' 'remake' 'bandit' 'farmer' 'cowboy'
 ""white man's burden"" 'henry rifle' 'hired gun']",['Western'],966.0,An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,1960-04-14,The Magnificent Seven
